text,images,videos,gender
"গত ২০১৯ সালে আমি ইউনিভার্সিটি অব মিসিসিপির শিক্ষার্থী ছিলাম। তখন বিশ্ববিদ্যালয়ের চ্যান্সেলর হিসেবে নিয়োগ পান ড. গ্লেন বয়েস। তিনি আগে ছিলেন মিসিসিপি স্টেটের উচ্চশিক্ষা কমিশনের সদস্য। কমিশনের দায়িত্ব ছিলো নতুন একজন যোগ্য প্রার্থীকে চ্যান্সলর হিসেবে নিয়োগ দেয়া। কমিশন তাদের একজন সদস্যকে এ পদে নিয়োগ দিলে এ নিয়ে বিতর্ক হয়, কিন্তু গ্লেন বয়েস এখনও চ্যন্সেলর হিসেবে আছেন। 
গ্লেন বয়েস চ্যান্সেলর হ্‌ওয়ায় শিক্ষার্থীরা তার নিয়োগ বাতিলের দাবিতে আন্দোলন করতে থাকে। অন্যদিকে চ্যন্সেলর শিক্ষার… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/202081706_10160218426422871_8987495346705576896_n.jpg?stp=dst-jpg_p180x540&_nc_cat=109&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=dtYa4MeZP-0AX_Yqf3B&_nc_ht=scontent-ord5-1.xx&oh=00_AfCKg662JClb5ZmpblxJ142t0anuacWoO4rzX0opR6QSlg&oe=65F7D03D'],[],M
"গত ২০১৯ সালে আমি ইউনিভার্সিটি অব মিসিসিপির শিক্ষার্থী ছিলাম। তখন বিশ্ববিদ্যালয়ের চ্যান্সেলর হিসেবে নিয়োগ পান ড. গ্লেন বয়েস। তিনি আগে ছিলেন মিসিসিপি স্টেটের উচ্চশিক্ষা কমিশনের সদস্য। কমিশনের দায়িত্ব ছিলো নতুন একজন যোগ্য প্রার্থীকে চ্যান্সলর হিসেবে নিয়োগ দেয়া। কমিশন তাদের একজন সদস্যকে এ পদে নিয়োগ দিলে এ নিয়ে বিতর্ক হয়, কিন্তু গ্লেন বয়েস এখনও চ্যন্সেলর হিসেবে আছেন। 
গ্লেন বয়েস চ্যান্সেলর হ্‌ওয়ায় শিক্ষার্থীরা তার নিয়োগ বাতিলের দাবিতে আন্দোলন করতে থাকে। অন্যদিকে চ্যন্সেলর শিক্ষার… See more",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/202081706_10160218426422871_8987495346705576896_n.jpg?stp=dst-jpg_p180x540&_nc_cat=109&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=dtYa4MeZP-0AX_Yqf3B&_nc_ht=scontent-ord5-1.xx&oh=00_AfCKg662JClb5ZmpblxJ142t0anuacWoO4rzX0opR6QSlg&oe=65F7D03D'],[],M
"বাংলাদেশে মার্কেটিং পেশাকে যিনি মহৎ পেশায় উন্নীত করার উদ্যোগ নিয়েছেন, সেই মুহিব আহমেদ এর আজ শুভ জন্মদিন। শুভেচ্ছা অফুরন্ত।","['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/200708533_10160207764107871_11817555411889976_n.jpg?stp=dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=vKXPYLl7LXgAX-l2Sf6&_nc_ht=scontent-ord5-1.xx&oh=00_AfBz06N4HJ44aBrH6biEHdW70qmZLKkwMzxyCdFe5sDOsA&oe=65F7D658', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/200326710_10160207764452871_2442354921291571875_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=vtWhUcRBItEAX_kr3l4&_nc_ht=scontent-ord5-2.xx&oh=00_AfAcusXGDtoXguA1lbCEX_XXNHxVNK-to4667rKt2RZtKA&oe=65F7CB5F']",[],M
"হার্ভার্ড ইউনির্ভাসিটিতে গেলে দেখা যায় মানুষ  জন হার্ভার্ডের মূর্তির পায়ে হাত রাখে, কিন্তু কেন?",[],[],M
Campus in the summer,"['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/195111423_10160193259782871_4989899037585093260_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=uekAhys_ZbgAX9S7xT_&_nc_ht=scontent-ord5-2.xx&oh=00_AfC6PRcQ6YADfw47nXcvxGEoTeBRdTnPin7MD9IiGB7YcQ&oe=65F7D567', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/194815813_10160193259242871_8278362424709763215_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=KJHmu3uKuacAX9A_OYs&_nc_ht=scontent-ord5-2.xx&oh=00_AfBxN8Y0x9TNqvJ4koDgZeBoAjhrUx_VSzEr-uzfIY4O7Q&oe=65F7DDAB', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/191702103_10160193259487871_522573385503550935_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=8t4P5zsPgY0AX9DVzya&_nc_ht=scontent-ord5-1.xx&oh=00_AfBCoAUm8KBOwcLS93R5epQe7vhZQsvP3uXE5ukwKiQAVg&oe=65F7EF8C', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/194215935_10160193259597871_8200934553114765254_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=8MUBojjUOxIAX-ORQs-&_nc_ht=scontent-ord5-1.xx&oh=00_AfCOo8yTZpnHwGwhtyM37fWZ8iZLX7SPD2EXlm7BVRpykw&oe=65F7F20C', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/194676446_10160193259757871_9195074355000640830_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=A-nzIMZeBoYAX9Bu-ly&_nc_ht=scontent-ord5-1.xx&oh=00_AfCGZabeiLSY20xuvYpR9Mra34i7e8ZfYFRBOYXQdZ-XHw&oe=65F7EF03']",[],M
"পলিটিক্যাল মেসেজ দেয়ার একটি চমৎকার উদাহরণ এই ছবিটি। নর্থ ক্যারোলাইনার রিপাবলিকান কংগ্রেসম্যান ম্যাডিসন ক্যাথরন তার প্রতিপক্ষ ডেমোক্রেটদের ঘায়েল করার চেষ্টা করেছেন। তিনি লিখেছেন আমি একটা রোল নিয়ে ডেমোক্রেটদের স্থানীয় অফিসে গিয়ে দেখি তারা কেউ নেই। তাই একাই রোলটা খেতে হলো।
মি. ক্যাথরন বর্তমান কংগ্রেস হাউজের সর্বকনিষ্ঠ সদস্য। তার জন্ম ১৯৯৫ সালে। তিনি একজন প্রতিবন্ধী সদস্য। নর্থ ক্যারোলাইনার এই আসনটি আগে ছিলো ডেমোক্রেটদের দখলে। ক্যাথরন রিপাবলিকান হিসেবে ডেমোক্রেট শিবিরে হানা দিয়ে জয় তুলে নিয়েছেন। আমেরিকার নির্বাচন অনেকটাই প্রচারণা কৌশলের ওপর নির্ভর করে। তার নির্বাচনী প্রচার ও বিজ্ঞাপণ ছিলো এরকম নানা বৈচিত্রে ঠাসা।",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/188916854_334321891440779_5007665165918854813_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=icIq93MOzcQAX8y65Fr&_nc_ht=scontent-ord5-2.xx&oh=00_AfC4SeBNc3GWZyrhDRmdvd81zlYJMqFBh1ASHLV8F_8__w&oe=65F7C6FA'],[],M
My daughter has graduated from Grade III to Grade IV,['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/189426063_10160165519242871_3888013373479126225_n.jpg?stp=dst-jpg_s720x720&_nc_cat=100&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=D5CXiEQUpE8AX_VA0xB&_nc_ht=scontent-ord5-2.xx&oh=00_AfDi4XGs24Ir7uu1M3-pgFUDsvsoMJGAm1uLaGKXX05npw&oe=65F7BE07'],[],M
Eid Mubarak,"['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/185810480_10160124581292871_2828749689747066566_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=FWCFBtLJK6IAX9fAltX&_nc_ht=scontent-ord5-2.xx&oh=00_AfAq9jfVh0VGRE7kuJFTd1Aai_-kmnmTGB8NhpF3_ZCSeg&oe=65F7C486', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/186250787_10160124581302871_7463241411026894669_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=ouVZlJOJMKUAX9F_-pw&_nc_ht=scontent-ord5-1.xx&oh=00_AfDwveVrnzTmL-BAQ-mxIBOaP7zWq7ztJ5NUQ7htEsfmjw&oe=65F7C6E0', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/186099042_10160124581397871_7334039937074611241_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=XecpVJ-En0EAX-bm85P&_nc_ht=scontent-ord5-2.xx&oh=00_AfAzRHWuqW2CLD0rXx_7ZV9eNES-OKv7RTAE00CeP8rweQ&oe=65F7D410']",[],M
"পলিটিক্যাল মেসেজ দেয়ার একটি চমৎকার উদাহরণ এই ছবিটি। নর্থ ক্যারোলাইনার রিপাবলিকান কংগ্রেসম্যান ম্যাডিসন ক্যাথরন তার প্রতিপক্ষ ডেমোক্রেটদের ঘায়েল করার চেষ্টা করেছেন। তিনি লিখেছেন আমি একটা রোল নিয়ে ডেমোক্রেটদের স্থানীয় অফিসে গিয়ে দেখি তারা কেউ নেই। তাই একাই রোলটা খেতে হলো।
মি. ক্যাথরন বর্তমান কংগ্রেস হাউজের সর্বকনিষ্ঠ সদস্য। তার জন্ম ১৯৯৫ সালে। তিনি একজন প্রতিবন্ধী সদস্য। নর্থ ক্যারোলাইনার এই আসনটি আগে ছিলো ডেমোক্রেটদের দখলে। ক্যাথরন রিপাবলিকান হিসেবে ডেমোক্রেট শিবিরে হানা দিয়ে জয় তুলে নিয়েছেন। আমেরিকার নির্বাচন অনেকটাই প্রচারণা কৌশলের ওপর নির্ভর করে। তার নির্বাচনী প্রচার ও বিজ্ঞাপণ ছিলো এরকম নানা বৈচিত্রে ঠাসা।",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/188916854_334321891440779_5007665165918854813_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=icIq93MOzcQAX8y65Fr&_nc_ht=scontent-ord5-2.xx&oh=00_AfC4SeBNc3GWZyrhDRmdvd81zlYJMqFBh1ASHLV8F_8__w&oe=65F7C6FA'],[],M
My daughter has graduated from Grade III to Grade IV,['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/189426063_10160165519242871_3888013373479126225_n.jpg?stp=dst-jpg_s720x720&_nc_cat=100&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=D5CXiEQUpE8AX_VA0xB&_nc_ht=scontent-ord5-2.xx&oh=00_AfDi4XGs24Ir7uu1M3-pgFUDsvsoMJGAm1uLaGKXX05npw&oe=65F7BE07'],[],M
Eid Mubarak,"['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/185810480_10160124581292871_2828749689747066566_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=FWCFBtLJK6IAX9fAltX&_nc_ht=scontent-ord5-2.xx&oh=00_AfAq9jfVh0VGRE7kuJFTd1Aai_-kmnmTGB8NhpF3_ZCSeg&oe=65F7C486', 'https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/186250787_10160124581302871_7463241411026894669_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=ouVZlJOJMKUAX9F_-pw&_nc_ht=scontent-ord5-1.xx&oh=00_AfDwveVrnzTmL-BAQ-mxIBOaP7zWq7ztJ5NUQ7htEsfmjw&oe=65F7C6E0', 'https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/186099042_10160124581397871_7334039937074611241_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=XecpVJ-En0EAX-bm85P&_nc_ht=scontent-ord5-2.xx&oh=00_AfAzRHWuqW2CLD0rXx_7ZV9eNES-OKv7RTAE00CeP8rweQ&oe=65F7D410']",[],M
"অনেক দিন পর  Southern Illinois University, Carbondale 
এর একঝাক বাংলাদেশি এক ফ্রেমে",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/182963185_10160115679912871_5955243094270490194_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=1jVFCMAEUAwAX9TxPMf&_nc_ht=scontent-ord5-2.xx&oh=00_AfAr5YjHM_CeObnvi_glJoeS6MnR3tWWnIbuCtpHPznXvA&oe=65F7E7AC'],[],M
"মানুষকে মৃত্যুর পর আবার জীবিত করা হবে, এবং বিচারের মুখোমুখি দাড় করানো হবে। আল-কুরআনের কিছু দলীল।",['https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/182404021_10160110320037871_2409337529335411742_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=101&ccb=1-7&_nc_sid=7f8c78&_nc_ohc=nFW_9nTamq0AX-qUJo2&_nc_ht=scontent-ord5-1.xx&oh=00_AfDOZ4MXu9-itzkXthu9CdPqc1hKOhsXT7nTpmirboDsdg&oe=65F7F286'],[],M
"সৌদিআরবের এস্ট্রনমিক্যাল সোসাইটির হিসেবে আরবে ১২  মে শাওয়ালের চাঁদ দেখা যেতে পারে। সেই হিসেবে মধ্যপ্রাচ্যের পশ্চিমে অর্থাৎ ইউরোপ, আফ্রিকা ও আমেরিকায় ঈদ উল ফিতর হতে পারে ১৩ মে । আর পূর্বের দেশ  বাংলাদেশসহ দক্ষিণ এশিয়া ও অস্ট্রেলিয়ায় ঈদ হতে পারে ১৪ মে।",[],[],M
"কন্যার আবদারে ও নির্দেশনায়, কন্যার তোলা ছবি",['https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/180555609_10160092303372871_8697754092244199664_n.jpg?stp=dst-jpg_p180x540&_nc_cat=110&ccb=1-7&_nc_sid=dd63ad&_nc_ohc=F-EEI7LiIDIAX8W-Nnx&_nc_ht=scontent-ord5-2.xx&oh=00_AfBzgCYTZrQPjqLDyDVxEF0ixoV_qzN3mtg1Isu7rTN6oA&oe=65F7C249'],[],M
Today Sharliz presented about Bangladesh in her class.,[],['https://www.facebook.com/shujon/videos/10160090413552871/?__cft__[0]=AZVtIZWWLAWCnpowEK_rUre0Vt1a8DannqPb0e30tLGitQ1PwQPrJhore_M2ZBMhiz9KTD5LNe0VzT8b9ja_hj3PxAwPPSysAl9ImA30VwZ-DknyCqvVOQ6AvZa4ZukDauO-x8713LoaeFbRacHxiR_N3aOdXtJp6yUheskl6pRCSg&__tn__=%2B%3FFH-R'],M
